timestamp,datapath_id,flow_id,ip_src,ip_dst,ip_proto,src_port,dst_port,packet_count,byte_count,duration_sec,duration_nsec,byte_rate,packet_rate,label
1764252724.764129,1,"(1, '10.0.0.5', '10.0.0.2', 17, 39210, 5001)",10.0.0.5,10.0.0.2,17,39210,5001,74,111888,0,39000000,0.0,0.0,video
1764252724.764129,1,"(1, '10.0.0.6', '10.0.0.3', 17, 33455, 5001)",10.0.0.6,10.0.0.3,17,33455,5001,40,60480,0,20000000,0.0,0.0,video
1764252726.763298,20,"(20, '10.0.0.6', '10.0.0.2', 17, 50871, 5001)",10.0.0.6,10.0.0.2,17,50871,5001,3257,4924584,8,496000000,0.0,0.0,video
1764252726.763298,20,"(20, '10.0.0.7', '10.0.0.2', 17, 57124, 5001)",10.0.0.7,10.0.0.2,17,57124,5001,1313,1985256,8,490000000,0.0,0.0,video
1764252726.763298,20,"(20, '10.0.0.8', '10.0.0.1', 6, 39314, 80)",10.0.0.8,10.0.0.1,6,39314,80,2,148,6,947000000,0.0,0.0,web
1764252726.763298,20,"(20, '10.0.0.8', '10.0.0.1', 17, 59376, 5001)",10.0.0.8,10.0.0.1,17,59376,5001,1975,2986200,5,895000000,0.0,0.0,video
1764252726.763298,20,"(20, '10.0.0.6', '10.0.0.2', 17, 40735, 5003)",10.0.0.6,10.0.0.2,17,40735,5003,1679,2538648,5,282000000,0.0,0.0,background
1764252726.763298,20,"(20, '10.0.0.7', '10.0.0.3', 17, 38053, 5003)",10.0.0.7,10.0.0.3,17,38053,5003,295,446040,5,204000000,0.0,0.0,background
1764252726.763298,20,"(20, '10.0.0.8', '10.0.0.1', 17, 60144, 5003)",10.0.0.8,10.0.0.1,17,60144,5003,1408,2128896,3,225000000,37781.109445277354,24.987506246876556,background
1764252726.763298,20,"(20, '10.0.0.8', '10.0.0.2', 17, 51328, 5001)",10.0.0.8,10.0.0.2,17,51328,5001,1130,1708560,2,35000000,839496.2518740628,555.2223888055971,video
1764252726.763298,20,"(20, '10.0.0.7', '10.0.0.4', 17, 46316, 5002)",10.0.0.7,10.0.0.4,17,46316,5002,218,329616,2,35000000,150368.81559220387,99.4502748625687,voip
1764252726.763298,20,"(20, '10.0.0.5', '10.0.0.2', 17, 39210, 5001)",10.0.0.5,10.0.0.2,17,39210,5001,672,1016064,2,33000000,494176.9115442279,326.83658170914543,video
1764252726.763298,20,"(20, '10.0.0.6', '10.0.0.3', 17, 33455, 5001)",10.0.0.6,10.0.0.3,17,33455,5001,129,195048,1,967000000,0.0,0.0,video
1764252726.763298,20,"(20, '10.0.0.5', '10.0.0.4', 17, 45008, 5001)",10.0.0.5,10.0.0.4,17,45008,5001,106,160272,1,831000000,0.0,0.0,video
1764252726.763298,20,"(20, '10.0.0.5', '10.0.0.3', 17, 60389, 5001)",10.0.0.5,10.0.0.3,17,60389,5001,87,131544,1,631000000,0.0,0.0,video
1764252726.7714698,1,"(1, '10.0.0.8', '10.0.0.1', 6, 39314, 80)",10.0.0.8,10.0.0.1,6,39314,80,4,296,8,516000000,0.0,0.0,web
1764252726.7714698,1,"(1, '10.0.0.6', '10.0.0.2', 17, 50871, 5001)",10.0.0.6,10.0.0.2,17,50871,5001,4012,6066144,8,510000000,0.0,0.0,video
1764252726.7714698,1,"(1, '10.0.0.7', '10.0.0.2', 17, 57124, 5001)",10.0.0.7,10.0.0.2,17,57124,5001,1966,2972592,8,506000000,0.0,0.0,video
1764252726.7714698,1,"(1, '10.0.0.8', '10.0.0.1', 17, 59376, 5001)",10.0.0.8,10.0.0.1,17,59376,5001,4287,6481944,6,539000000,0.0,0.0,video
1764252726.7714698,1,"(1, '10.0.0.6', '10.0.0.2', 17, 40735, 5003)",10.0.0.6,10.0.0.2,17,40735,5003,3228,4880736,5,928000000,0.0,0.0,background
1764252726.7714698,1,"(1, '10.0.0.7', '10.0.0.3', 17, 38053, 5003)",10.0.0.7,10.0.0.3,17,38053,5003,936,1415232,5,848000000,0.0,0.0,background
1764252726.7714698,1,"(1, '10.0.0.7', '10.0.0.2', 6, 55966, 80)",10.0.0.7,10.0.0.2,6,55966,80,3,222,4,511000000,36.963036963036956,0.49950049950049946,web
1764252726.7714698,1,"(1, '10.0.0.8', '10.0.0.1', 17, 60144, 5003)",10.0.0.8,10.0.0.1,17,60144,5003,1548,2340576,3,886000000,76279.72027972028,50.44955044955044,background
1764252726.7714698,1,"(1, '10.0.0.7', '10.0.0.4', 17, 46316, 5002)",10.0.0.7,10.0.0.4,17,46316,5002,456,689472,2,42000000,288503.49650349654,190.80919080919082,voip
1764252726.7714698,1,"(1, '10.0.0.8', '10.0.0.2', 17, 51328, 5001)",10.0.0.8,10.0.0.2,17,51328,5001,2291,3463992,2,42000000,1674377.6223776226,1107.3926073926075,video
1764252726.7714698,1,"(1, '10.0.0.5', '10.0.0.2', 17, 39210, 5001)",10.0.0.5,10.0.0.2,17,39210,5001,2115,3197880,2,41000000,1541454.5454545456,1019.4805194805195,video
1764252726.7714698,1,"(1, '10.0.0.6', '10.0.0.3', 17, 33455, 5001)",10.0.0.6,10.0.0.3,17,33455,5001,235,355320,2,22000000,147272.7272727273,97.40259740259741,video
1764252726.7714698,1,"(1, '10.0.0.5', '10.0.0.4', 17, 45008, 5001)",10.0.0.5,10.0.0.4,17,45008,5001,186,281232,1,985000000,0.0,0.0,video
1764252726.7714698,1,"(1, '10.0.0.5', '10.0.0.3', 17, 60389, 5001)",10.0.0.5,10.0.0.3,17,60389,5001,91,137592,1,904000000,0.0,0.0,video
1764252726.7714698,1,"(1, '10.0.0.7', '10.0.0.2', 17, 55274, 5003)",10.0.0.7,10.0.0.2,17,55274,5003,12,18144,0,497000000,0.0,0.0,background
1764252726.7717972,2,"(2, '10.0.0.6', '10.0.0.2', 17, 50871, 5001)",10.0.0.6,10.0.0.2,17,50871,5001,3244,4904928,8,485000000,0.0,0.0,video
1764252726.7717972,2,"(2, '10.0.0.7', '10.0.0.2', 17, 57124, 5001)",10.0.0.7,10.0.0.2,17,57124,5001,1308,1977696,8,481000000,0.0,0.0,video
1764252726.7717972,2,"(2, '10.0.0.8', '10.0.0.1', 17, 59376, 5001)",10.0.0.8,10.0.0.1,17,59376,5001,1974,2984688,5,885000000,0.0,0.0,video
1764252726.7717972,2,"(2, '10.0.0.6', '10.0.0.2', 17, 40735, 5003)",10.0.0.6,10.0.0.2,17,40735,5003,1673,2529576,5,273000000,0.0,0.0,background
1764252726.7717972,2,"(2, '10.0.0.7', '10.0.0.3', 17, 38053, 5003)",10.0.0.7,10.0.0.3,17,38053,5003,293,443016,5,191000000,0.0,0.0,background
1764252726.7717972,2,"(2, '10.0.0.8', '10.0.0.1', 6, 39314, 80)",10.0.0.8,10.0.0.1,6,39314,80,1,74,3,213000000,0.0,0.0,web
1764252726.7717972,2,"(2, '10.0.0.8', '10.0.0.1', 17, 60144, 5003)",10.0.0.8,10.0.0.1,17,60144,5003,1405,2124360,3,213000000,37006.99300699301,24.475524475524477,background
1764252726.7717972,2,"(2, '10.0.0.1', '10.0.0.8', 6, 80, 39314)",10.0.0.1,10.0.0.8,6,80,39314,1,74,2,62000000,36.96303696303697,0.4995004995004996,web
1764252726.7717972,2,"(2, '10.0.0.7', '10.0.0.4', 17, 46316, 5002)",10.0.0.7,10.0.0.4,17,46316,5002,214,323568,2,22000000,151804.19580419583,100.39960039960042,voip
1764252726.7717972,2,"(2, '10.0.0.8', '10.0.0.2', 17, 51328, 5001)",10.0.0.8,10.0.0.2,17,51328,5001,1121,1694952,2,22000000,837566.4335664336,553.946053946054,video
1764252726.7717972,2,"(2, '10.0.0.5', '10.0.0.2', 17, 39210, 5001)",10.0.0.5,10.0.0.2,17,39210,5001,665,1005480,2,21000000,494685.3146853147,327.1728271728272,video
1764252726.7717972,2,"(2, '10.0.0.6', '10.0.0.3', 17, 33455, 5001)",10.0.0.6,10.0.0.3,17,33455,5001,127,192024,1,957000000,0.0,0.0,video
1764252726.7717972,2,"(2, '10.0.0.5', '10.0.0.4', 17, 45008, 5001)",10.0.0.5,10.0.0.4,17,45008,5001,105,158760,1,821000000,0.0,0.0,video
1764252726.7717972,2,"(2, '10.0.0.5', '10.0.0.3', 17, 60389, 5001)",10.0.0.5,10.0.0.3,17,60389,5001,84,127008,1,620000000,0.0,0.0,video
1764252728.7628753,20,"(20, '10.0.0.6', '10.0.0.2', 17, 50871, 5001)",10.0.0.6,10.0.0.2,17,50871,5001,3257,4924584,10,497000000,0.0,0.0,video
1764252728.7628753,20,"(20, '10.0.0.7', '10.0.0.2', 17, 57124, 5001)",10.0.0.7,10.0.0.2,17,57124,5001,1313,1985256,10,491000000,0.0,0.0,video
1764252728.7628753,20,"(20, '10.0.0.8', '10.0.0.1', 6, 39314, 80)",10.0.0.8,10.0.0.1,6,39314,80,2,148,8,948000000,0.0,0.0,web
1764252728.7628753,20,"(20, '10.0.0.8', '10.0.0.1', 17, 59376, 5001)",10.0.0.8,10.0.0.1,17,59376,5001,1975,2986200,7,896000000,0.0,0.0,video
1764252728.7628753,20,"(20, '10.0.0.6', '10.0.0.2', 17, 40735, 5003)",10.0.0.6,10.0.0.2,17,40735,5003,1679,2538648,7,283000000,0.0,0.0,background
1764252728.7628753,20,"(20, '10.0.0.7', '10.0.0.3', 17, 38053, 5003)",10.0.0.7,10.0.0.3,17,38053,5003,295,446040,7,205000000,0.0,0.0,background
1764252728.7628753,20,"(20, '10.0.0.8', '10.0.0.1', 17, 60144, 5003)",10.0.0.8,10.0.0.1,17,60144,5003,1456,2201472,5,226000000,36269.86506746627,23.9880059970015,background
1764252728.7628753,20,"(20, '10.0.0.8', '10.0.0.2', 17, 51328, 5001)",10.0.0.8,10.0.0.2,17,51328,5001,2226,3365712,4,36000000,828161.91904048,547.7261369315344,video
1764252728.7628753,20,"(20, '10.0.0.7', '10.0.0.4', 17, 46316, 5002)",10.0.0.7,10.0.0.4,17,46316,5002,301,455112,4,36000000,62716.641679160435,41.4792603698151,voip
1764252728.7628753,20,"(20, '10.0.0.5', '10.0.0.2', 17, 39210, 5001)",10.0.0.5,10.0.0.2,17,39210,5001,1397,2112264,4,34000000,547826.0869565217,362.3188405797102,video
1764252728.7628753,20,"(20, '10.0.0.6', '10.0.0.3', 17, 33455, 5001)",10.0.0.6,10.0.0.3,17,33455,5001,146,220752,3,968000000,12845.577211394304,8.495752123938031,video
1764252728.7628753,20,"(20, '10.0.0.5', '10.0.0.4', 17, 45008, 5001)",10.0.0.5,10.0.0.4,17,45008,5001,142,214704,3,832000000,27202.3988005997,17.991004497751124,video
1764252728.7628753,20,"(20, '10.0.0.5', '10.0.0.3', 17, 60389, 5001)",10.0.0.5,10.0.0.3,17,60389,5001,87,131544,3,632000000,0.0,0.0,video
1764252728.7628753,20,"(20, '10.0.0.1', '10.0.0.8', 6, 80, 39314)",10.0.0.1,10.0.0.8,6,80,39314,1,74,3,27000000,36.9815092453773,0.4997501249375311,web
1764252728.7628753,20,"(20, '10.0.0.7', '10.0.0.2', 17, 55274, 5003)",10.0.0.7,10.0.0.2,17,55274,5003,346,523152,1,849000000,0.0,0.0,background
1764252728.7628753,20,"(20, '10.0.0.8', '10.0.0.1', 17, 42562, 5003)",10.0.0.8,10.0.0.1,17,42562,5003,753,1138536,1,199000000,0.0,0.0,background
1764252728.76806,1,"(1, '10.0.0.8', '10.0.0.1', 6, 39314, 80)",10.0.0.8,10.0.0.1,6,39314,80,4,296,10,517000000,0.0,0.0,web
1764252728.76806,1,"(1, '10.0.0.6', '10.0.0.2', 17, 50871, 5001)",10.0.0.6,10.0.0.2,17,50871,5001,4012,6066144,10,511000000,0.0,0.0,video
1764252728.76806,1,"(1, '10.0.0.7', '10.0.0.2', 17, 57124, 5001)",10.0.0.7,10.0.0.2,17,57124,5001,1966,2972592,10,507000000,0.0,0.0,video
1764252728.76806,1,"(1, '10.0.0.8', '10.0.0.1', 17, 59376, 5001)",10.0.0.8,10.0.0.1,17,59376,5001,4287,6481944,8,540000000,0.0,0.0,video
1764252728.76806,1,"(1, '10.0.0.6', '10.0.0.2', 17, 40735, 5003)",10.0.0.6,10.0.0.2,17,40735,5003,3228,4880736,7,929000000,0.0,0.0,background
1764252728.76806,1,"(1, '10.0.0.7', '10.0.0.3', 17, 38053, 5003)",10.0.0.7,10.0.0.3,17,38053,5003,936,1415232,7,849000000,0.0,0.0,background
1764252728.76806,1,"(1, '10.0.0.7', '10.0.0.2', 6, 55966, 80)",10.0.0.7,10.0.0.2,6,55966,80,5,370,6,512000000,73.9630184907546,0.9995002498750623,web
1764252728.76806,1,"(1, '10.0.0.8', '10.0.0.1', 17, 60144, 5003)",10.0.0.8,10.0.0.1,17,60144,5003,1597,2414664,5,887000000,37025.48725637181,24.487756121939025,background
1764252728.76806,1,"(1, '10.0.0.7', '10.0.0.4', 17, 46316, 5002)",10.0.0.7,10.0.0.4,17,46316,5002,648,979776,4,43000000,145079.46026986506,95.95202398800598,voip
1764252728.76806,1,"(1, '10.0.0.8', '10.0.0.2', 17, 51328, 5001)",10.0.0.8,10.0.0.2,17,51328,5001,3401,5142312,4,43000000,838740.6296851573,554.7226386806595,video
1764252728.76806,1,"(1, '10.0.0.5', '10.0.0.2', 17, 39210, 5001)",10.0.0.5,10.0.0.2,17,39210,5001,3206,4847472,4,42000000,824383.808095952,545.2273863068466,video
1764252728.76806,1,"(1, '10.0.0.6', '10.0.0.3', 17, 33455, 5001)",10.0.0.6,10.0.0.3,17,33455,5001,243,367416,4,23000000,6044.977511244379,3.99800099950025,video
1764252728.76806,1,"(1, '10.0.0.5', '10.0.0.4', 17, 45008, 5001)",10.0.0.5,10.0.0.4,17,45008,5001,232,350784,3,986000000,34758.620689655174,22.98850574712644,video
1764252728.76806,1,"(1, '10.0.0.5', '10.0.0.3', 17, 60389, 5001)",10.0.0.5,10.0.0.3,17,60389,5001,91,137592,3,905000000,0.0,0.0,video
1764252728.76806,1,"(1, '10.0.0.6', '10.0.0.2', 6, 50814, 80)",10.0.0.6,10.0.0.2,6,50814,80,2,148,2,498000000,73.9630184907546,0.9995002498750623,web
1764252728.76806,1,"(1, '10.0.0.7', '10.0.0.2', 17, 55274, 5003)",10.0.0.7,10.0.0.2,17,55274,5003,1434,2168208,2,498000000,1074494.752623688,710.6446776611693,background
1764252728.76806,1,"(1, '10.0.0.8', '10.0.0.1', 17, 42562, 5003)",10.0.0.8,10.0.0.1,17,42562,5003,1673,2529576,1,858000000,0.0,0.0,background
1764252728.7682776,2,"(2, '10.0.0.6', '10.0.0.2', 17, 50871, 5001)",10.0.0.6,10.0.0.2,17,50871,5001,3244,4904928,10,486000000,0.0,0.0,video
1764252728.7682776,2,"(2, '10.0.0.7', '10.0.0.2', 17, 57124, 5001)",10.0.0.7,10.0.0.2,17,57124,5001,1308,1977696,10,482000000,0.0,0.0,video
1764252728.7682776,2,"(2, '10.0.0.8', '10.0.0.1', 17, 59376, 5001)",10.0.0.8,10.0.0.1,17,59376,5001,1974,2984688,7,886000000,0.0,0.0,video
1764252728.7682776,2,"(2, '10.0.0.6', '10.0.0.2', 17, 40735, 5003)",10.0.0.6,10.0.0.2,17,40735,5003,1673,2529576,7,274000000,0.0,0.0,background
1764252728.7682776,2,"(2, '10.0.0.7', '10.0.0.3', 17, 38053, 5003)",10.0.0.7,10.0.0.3,17,38053,5003,293,443016,7,192000000,0.0,0.0,background
1764252728.7682776,2,"(2, '10.0.0.8', '10.0.0.1', 6, 39314, 80)",10.0.0.8,10.0.0.1,6,39314,80,1,74,5,214000000,0.0,0.0,web
1764252728.7682776,2,"(2, '10.0.0.8', '10.0.0.1', 17, 60144, 5003)",10.0.0.8,10.0.0.1,17,60144,5003,1454,2198448,5,214000000,37025.48725637181,24.487756121939025,background
1764252728.7682776,2,"(2, '10.0.0.1', '10.0.0.8', 6, 80, 39314)",10.0.0.1,10.0.0.8,6,80,39314,2,148,4,63000000,36.98150924537731,0.49975012493753124,web
1764252728.7682776,2,"(2, '10.0.0.7', '10.0.0.4', 17, 46316, 5002)",10.0.0.7,10.0.0.4,17,46316,5002,297,449064,4,23000000,62716.64167916042,41.479260369815094,voip
1764252728.7682776,2,"(2, '10.0.0.8', '10.0.0.2', 17, 51328, 5001)",10.0.0.8,10.0.0.2,17,51328,5001,2222,3359664,4,23000000,831940.0299850076,550.2248875562219,video
